"","groupid","groupid2","MPCAID","parameter","Pollutant","poc","year","scheduled","count_valid","pct_complete","count_zero","pct_zero","count_detect","pct_detect","average","X2nd_high","std_dev","confidence.95.","CAS","Site","AQS_ID_text","AQS_ID_num","City","Site_Name","Report_Name","RegionName","Region2","Site_Description","Address","UTM_zone","UTM_easting","UTM_north","km_mean","km_sd","km_UCL"
"4311","868.43510.1","868.43510.1.2011",868,43510,"Butyraldehyde",1,2011,61,56,0.918032787,0,0,56,1,0.515573214,1.0477,0.188325088,0.050433788,"123-72-8","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.515573214,0.1900294,0.56646342
"4312","868.43551.1","868.43551.1.2011",868,43551,"Acetone",1,2011,61,53,0.868852459,0,0,53,1,3.008550943,8.4856,1.70009911,0.468605351,"67-64-1","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,3.008550943,1.716368,3.481640555
"4313","868.43552.1","868.43552.1.2011",868,43552,"Methyl Ethyl Ketone",1,2011,61,51,0.836065574,0,0,49,0.960784314,0.710317647,1.7548,0.394519961,0.110960527,"78-93-3","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.713209804,0.3943959,0.824135438
"4314","868.43559.1","868.43559.1.2011",868,43559,"Methyl Butyl Ketone",1,2011,61,56,0.918032787,15,0.267857143,10,0.178571429,0.064153571,0.3031,0.077858847,0.020850735,"591-78-6","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.131967857,0.05137623,0.145726501
"4315","868.43801.1","868.43801.1.2011",868,43801,"Chloromethane",1,2011,61,55,0.901639344,0,0,55,1,1.210705455,1.7382,0.25370305,0.068585542,"74-87-3","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,1.210705455,0.2560414,1.279923141
"4316","868.43802.1","868.43802.1.2011",868,43802,"Dichloromethane",1,2011,61,55,0.901639344,0,0,55,1,0.356494545,1.0328,0.180970672,0.048923226,"75-09-2","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.356494545,0.1826386,0.405868675
"4317","868.43803.1","868.43803.1.2011",868,43803,"Chloroform",1,2011,61,51,0.836065574,1,0.019607843,9,0.176470588,0.200956863,1.0253,0.478433563,0.134561608,"67-66-3","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.262392157,0.4918867,0.400737521
"4318","868.43804.1","868.43804.1.2011",868,43804,"Carbon Tetrachloride",1,2011,61,55,0.901639344,0,0,55,1,0.490478182,0.7487,0.077228418,0.020877766,"56-23-5","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.490478182,0.07794022,0.511548375
"4319","868.43811.1","868.43811.1.2011",868,43811,"Trichlorofluoromethane",1,2011,61,56,0.918032787,0,0,56,1,1.333064286,1.7136,0.164898531,0.044160115,"75-69-4","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,1.333064286,0.1663909,1.37762406
"4320","868.43823.1","868.43823.1.2011",868,43823,"Dichlorodifluoromethane",1,2011,61,53,0.868852459,0,0,53,1,2.639062264,4.3518,1.080700095,0.297877838,"75-71-8","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,2.639062264,1.091042,2.939790684
"4321","868.43824.1","868.43824.1.2011",868,43824,"Trichloroethylene",1,2011,61,56,0.918032787,3,0.053571429,17,0.303571429,0.1139,0.4407,0.12131295,0.03248782,"79-01-6","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.18475,0.08384721,0.207204429
"4322","868.45109.1","868.45109.1.2011",868,45109,"M/P Xylene",1,2011,61,53,0.868852459,0,0,22,0.41509434,0.720250943,2.7226,0.535683947,0.147652782,"0","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.914520755,0.440755,1.036007879
"4323","868.45201.1","868.45201.1.2011",868,45201,"Benzene",1,2011,61,55,0.901639344,0,0,55,1,0.7105,1.5526,0.320380039,0.086610857,"71-43-2","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.7105,0.3233329,0.797909127
"4324","868.45202.1","868.45202.1.2011",868,45202,"Toluene",1,2011,61,52,0.852459016,0,0,52,1,1.625023077,5.7206,1.251750352,0.348489523,"108-88-3","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,1.625023077,1.263963,1.976912623
"4325","868.45204.1","868.45204.1.2011",868,45204,"O-Xylene",1,2011,61,54,0.885245902,0,0,19,0.351851852,0.269553704,0.9901,0.198706985,0.054236566,"95-47-6","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.346024074,0.1634885,0.390647844
"4326","868.45208.1","868.45208.1.2011",868,45208,"1,2,4-Trimethylbenzene",1,2011,61,55,0.901639344,0,0,19,0.345454545,0.284398182,1.0618,0.256912953,0.0694533,"95-63-6","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.386749091,0.2068488,0.442668155
"4327","868.45501.1","868.45501.1.2011",868,45501,"Benzaldehyde",1,2011,61,56,0.918032787,0,0,56,1,0.154266071,0.3227,0.066323176,0.017761463,"100-52-7","St. Paul Ramsey Health","27-123-0868",271230868,"St. Paul","Ramsey Health Center","St. Paul-Ramsey Health Center","Metro","Urban","MPCA 0868  NEW ST PAUL APEX SITE","555 Cedar St",15,492232,4977473,0.154266071,0.0669234,0.172188275
"4328","871.42153.1","871.42153.1.2011",871,42153,"Carbon Disulfide",1,2011,61,56,0.918032787,0,0,13,0.232142857,0.046205357,0.1682,0.038111914,0.010206437,"75-15-0","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.064308929,0.03061475,0.072507613
"4329","871.43205.1","871.43205.1.2011",871,43205,"Propylene",1,2011,61,52,0.852459016,0,0,52,1,1.235478846,3.1323,0.722393402,0.201115607,"115-07-1","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,1.235478846,0.7294413,1.438556601
"4330","871.43207.1","871.43207.1.2011",871,43207,"Freon 113",1,2011,61,56,0.918032787,1,0.017857143,55,0.982142857,0.530578571,0.7281,0.097135939,0.026013174,"76-13-1","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.538789286,0.06717475,0.556778802
"4331","871.43208.1","871.43208.1.2011",871,43208,"Freon 114",1,2011,61,55,0.901639344,0,0,47,0.854545455,0.112861818,0.1468,0.013472686,0.003642177,"76-14-2","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.114261818,0.01197429,0.117498922
"4332","871.43218.1","871.43218.1.2011",871,43218,"1,3-Butadiene",1,2011,61,56,0.918032787,0,0,32,0.571428571,0.104573214,0.2987,0.076972304,0.020613318,"106-99-0","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.117760714,0.06776287,0.135907729
"4333","871.43231.1","871.43231.1.2011",871,43231,"N-Hexane",1,2011,61,51,0.836065574,0,0,51,1,0.827133333,4.2508,1.631996714,0.459006472,"110-54-3","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.827133333,1.648236,1.290707178
"4334","871.43232.1","871.43232.1.2011",871,43232,"N-Heptane",1,2011,61,55,0.901639344,0,0,44,0.8,0.272789091,0.9016,0.208257204,0.056299809,"142-82-5","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.27978,0.2046402,0.335101995
"4335","871.43248.1","871.43248.1.2011",871,43248,"Cyclohexane",1,2011,61,53,0.868852459,0,0,48,0.905660377,0.205364151,0.654,0.143022654,0.039421926,"110-82-7","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.208160377,0.1415651,0.247180551
"4336","871.43447.1","871.43447.1.2011",871,43447,"Vinyl Acetate",1,2011,61,56,0.918032787,0,0,41,0.732142857,0.63555,1.8767,0.495810746,0.132778985,"108-05-4","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.667935714,0.4671172,0.793030517
"4337","871.43502.1","871.43502.1.2011",871,43502,"Formaldehyde",1,2011,61,56,0.918032787,0,0,56,1,2.126491071,3.8098,0.760732506,0.203725495,"50-00-0","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,2.126491071,0.7676171,2.332060273
"4338","871.43503.1","871.43503.1.2011",871,43503,"Acetaldehyde",1,2011,61,57,0.93442623,0,0,57,1,1.44464386,2.5765,0.489171529,0.129794677,"75-07-0","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,1.44464386,0.4935198,1.575592289
"4339","871.43504.1","871.43504.1.2011",871,43504,"Propionaldehyde",1,2011,61,57,0.93442623,0,0,57,1,0.221903509,0.3632,0.079189274,0.021011743,"123-38-6","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.221903509,0.07989319,0.243102026
"4340","871.43510.1","871.43510.1.2011",871,43510,"Butyraldehyde",1,2011,61,57,0.93442623,0,0,57,1,0.49845614,0.9318,0.192959838,0.051199137,"123-72-8","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.49845614,0.1946751,0.550110397
"4341","871.43551.1","871.43551.1.2011",871,43551,"Acetone",1,2011,61,54,0.885245902,0,0,54,1,2.704242593,4.392,1.017364439,0.277687037,"67-64-1","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,2.704242593,1.026917,2.984536978
"4342","871.43552.1","871.43552.1.2011",871,43552,"Methyl Ethyl Ketone",1,2011,61,51,0.836065574,0,0,49,0.960784314,0.732466667,1.7902,0.407660025,0.11465623,"78-93-3","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.735472549,0.4073102,0.850030389
"4343","871.43559.1","871.43559.1.2011",871,43559,"Methyl Butyl Ketone",1,2011,61,56,0.918032787,15,0.267857143,16,0.285714286,0.095614286,0.4342,0.117924241,0.031580318,"591-78-6","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.1530375,0.09012389,0.177172835
"4344","871.43801.1","871.43801.1.2011",871,43801,"Chloromethane",1,2011,61,55,0.901639344,0,0,55,1,1.01844,1.4131,0.170245127,0.046023705,"74-87-3","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,1.01844,0.1718142,1.064887885
"4345","871.43802.1","871.43802.1.2011",871,43802,"Dichloromethane",1,2011,61,55,0.901639344,0,0,55,1,0.317383636,0.9745,0.191948023,0.051890819,"75-09-2","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.317383636,0.1937172,0.369752731
"4346","871.43803.1","871.43803.1.2011",871,43803,"Chloroform",1,2011,61,53,0.868852459,1,0.018867925,10,0.188679245,0.247816981,3.037,0.602057828,0.16594769,"67-66-3","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.314690566,0.6153411,0.484299579
"4347","871.43804.1","871.43804.1.2011",871,43804,"Carbon Tetrachloride",1,2011,61,55,0.901639344,0,0,55,1,0.495405455,0.7549,0.08038573,0.021731307,"56-23-5","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.495405455,0.08112663,0.517337055
"4348","871.43811.1","871.43811.1.2011",871,43811,"Trichlorofluoromethane",1,2011,61,56,0.918032787,0,0,56,1,1.316105357,1.8541,0.195722047,0.052414707,"75-69-4","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,1.316105357,0.1974933,1.368994408
"4349","871.43823.1","871.43823.1.2011",871,43823,"Dichlorodifluoromethane",1,2011,61,53,0.868852459,0,0,53,1,2.745981132,8.0458,1.293784609,0.356611204,"75-71-8","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,2.745981132,1.306166,3.10600507
"4350","871.43824.1","871.43824.1.2011",871,43824,"Trichloroethylene",1,2011,61,56,0.918032787,2,0.035714286,7,0.125,0.062655357,0.3009,0.078748118,0.021088884,"79-01-6","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.161532143,0.04511479,0.173613963
"4351","871.45109.1","871.45109.1.2011",871,45109,"M/P Xylene",1,2011,61,53,0.868852459,0,0,15,0.283018868,0.519609434,1.9323,0.467840517,0.128952817,"0","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.801781132,0.3348249,0.894070304
"4352","871.45201.1","871.45201.1.2011",871,45201,"Benzene",1,2011,61,55,0.901639344,0,0,55,1,0.562661818,1.0542,0.256056801,0.06922185,"71-43-2","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.562661818,0.2584168,0.632521665
"4353","871.45202.1","871.45202.1.2011",871,45202,"Toluene",1,2011,61,52,0.852459016,0,0,52,1,1.066782692,3.3276,0.770203983,0.214426158,"108-88-3","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,1.066782692,0.7777183,1.283300849
"4354","871.45204.1","871.45204.1.2011",871,45204,"O-Xylene",1,2011,61,55,0.901639344,0,0,12,0.218181818,0.198645455,0.7295,0.166049092,0.044889358,"95-47-6","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.321336364,0.1124122,0.351725638
"4355","871.45208.1","871.45208.1.2011",871,45208,"1,2,4-Trimethylbenzene",1,2011,61,55,0.901639344,3,0.054545455,9,0.163636364,0.1893,0.9291,0.204808318,0.055367444,"95-63-6","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.347236364,0.1507865,0.387999665
"4356","871.45501.1","871.45501.1.2011",871,45501,"Benzaldehyde",1,2011,61,57,0.93442623,0,0,57,1,0.116054386,0.2722,0.056237922,0.014921929,"100-52-7","St. Paul Harding","27-123-0871",271230871,"St. Paul","Harding High School","St. Paul-Harding High School","Metro","Urban","HARDING SENIOR HIGH SCHOOL, ST PAUL, MN 55106","1540 East 6th St.",15,497169,4978434,0.116054386,0.05673782,0.131108956
"4357","961.43205.1","961.43205.1.2011",961,43205,"Propylene",1,2011,61,55,0.901639344,1,0.018181818,53,0.963636364,1.060485455,2.9155,0.621976775,0.168143875,"115-07-1","Richfield","27-053-0961",270530961,"Richfield","Richfield Int. Sch.","Richfield","Metro","Suburban","0","7020 12th Ave. S.",15,479557,4969163,1.072565455,0.6100523,1.237485693
"4358","961.43207.1","961.43207.1.2011",961,43207,"Freon 113",1,2011,61,56,0.918032787,0,0,56,1,0.529619643,0.6514,0.063901197,0.017112852,"76-13-1","Richfield","27-053-0961",270530961,"Richfield","Richfield Int. Sch.","Richfield","Metro","Suburban","0","7020 12th Ave. S.",15,479557,4969163,0.529619643,0.0644795,0.546887366
"4359","961.43208.1","961.43208.1.2011",961,43208,"Freon 114",1,2011,61,56,0.918032787,0,0,45,0.803571429,0.112975,0.1468,0.014974124,0.004010096,"76-14-2","Richfield","27-053-0961",270530961,"Richfield","Richfield Int. Sch.","Richfield","Metro","Suburban","0","7020 12th Ave. S.",15,479557,4969163,0.1146,0.01358552,0.118238226
"4360","961.43218.1","961.43218.1.2011",961,43218,"1,3-Butadiene",1,2011,61,55,0.901639344,0,0,30,0.545454545,0.090263636,0.2987,0.064559901,0.017452986,"106-99-0","Richfield","27-053-0961",270530961,"Richfield","Richfield Int. Sch.","Richfield","Metro","Suburban","0","7020 12th Ave. S.",15,479557,4969163,0.100723636,0.05820851,0.1164596
"4361","961.43231.1","961.43231.1.2011",961,43231,"N-Hexane",1,2011,61,55,0.901639344,0,0,55,1,0.419450909,0.9905,0.280060915,0.075711071,"110-54-3","Richfield","27-053-0961",270530961,"Richfield","Richfield Int. Sch.","Richfield","Metro","Suburban","0","7020 12th Ave. S.",15,479557,4969163,0.419450909,0.2826422,0.495859799
